season,team_id,team_slug,team_abbreviation,team_display_name,team_short_display_name,team_color,team_alternate_color,team_logo,athlete_id,uid,guid,full_name,display_name,short_name,first_name,last_name,jersey,position_abbreviation,position_name,position_id,height,weight,age,date_of_birth,birth_place_city,birth_place_state,birth_place_country,experience_years,experience_display_value,headshot_href,headshot_alt,link_web,status_id,status_name,status_type
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,5208982,s:40~l:59~a:5208982,fd8b301a-a297-3515-a852-42f2eabda167,Carla Leite,Carla Leite,C. Leite,Carla,Leite,0,G,Guard,3,"5' 9""",NA,22,2004-04-16T07:00Z,NA,NA,NA,2,NA,https://a.espncdn.com/i/headshots/wnba/players/full/5208982.png,Carla Leite,https://www.espn.com/wnba/player/_/id/5208982/carla-leite,1,Active,active
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,5346554,s:40~l:59~a:5346554,6a6ba819-3a0d-3440-860c-8840e78e77ef,Teja Oblak,Teja Oblak,T. Oblak,Teja,Oblak,7,G,Guard,3,"5' 8""",NA,35,1990-12-20T08:00Z,NA,NA,NA,0,NA,NA,NA,https://www.espn.com/wnba/player/_/id/5346554/teja-oblak,1,Active,active
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,3142242,s:40~l:59~a:3142242,edab8db7-9e1f-f296-b408-b4e1d2b4b364,Amy Okonkwo,Amy Okonkwo,A. Okonkwo,Amy,Okonkwo,8,F,Forward,7,"6' 2""",NA,30,1996-08-26T07:00Z,Rancho Cucamonga,CA,USA,1,NA,https://a.espncdn.com/i/headshots/wnba/players/full/3142242.png,Amy Okonkwo,https://www.espn.com/wnba/player/_/id/3142242/amy-okonkwo,1,Active,active
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,5209202,s:40~l:59~a:5209202,6303c62d-cb1c-3f1f-af17-5eaa16fadc80,Nyadiew Puoch,Nyadiew Puoch,N. Puoch,Nyadiew,Puoch,13,F,Forward,7,"6' 3""",NA,22,2004-06-23T07:00Z,NA,NA,NA,0,NA,https://a.espncdn.com/i/headshots/wnba/players/full/5209202.png,Nyadiew Puoch,https://www.espn.com/wnba/player/_/id/5209202/nyadiew-puoch,1,Active,active
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,3056730,s:40~l:59~a:3056730,a6639392-a558-7275-c0b4-120c8c122cc2,Karlie Samuelson,Karlie Samuelson,K. Samuelson,Karlie,Samuelson,44,G,Guard,3,"6' 0""",160 lbs,31,1995-05-10T07:00Z,Huntington Beach,CA,USA,8,NA,https://a.espncdn.com/i/headshots/wnba/players/full/3056730.png,Karlie Samuelson,https://www.espn.com/wnba/player/_/id/3056730/karlie-samuelson,1,Active,active
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,5108550,s:40~l:59~a:5108550,31ef5a00-81e3-3cb3-a433-e1141bfeedc0,Serah Williams,Serah Williams,S. Williams,Serah,Williams,25,C,Center,9,"6' 4""",NA,22,2004-01-17T08:00Z,Brooklyn,NY,USA,0,NA,https://a.espncdn.com/i/headshots/wnba/players/full/5108550.png,Serah Williams,https://www.espn.com/wnba/player/_/id/5108550/serah-williams,1,Active,active
2026,132052,NA,POR,Portland Fire,NA,cee5eb,NA,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,4433690,s:40~l:59~a:4433690,62448f65-1b2a-360a-8b73-ae45f21a0044,Holly Winterburn,Holly Winterburn,H. Winterburn,Holly,Winterburn,77,G,Guard,3,"5' 11""",NA,25,2000-10-01T07:00Z,Northampton,NA,England,0,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4433690.png,Holly Winterburn,https://www.espn.com/wnba/player/_/id/4433690/holly-winterburn,1,Active,active
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,4432832,s:40~l:59~a:4432832,23b8092f-e8e4-37c9-bda1-0a39591da854,Zia Cooke,Zia Cooke,Z. Cooke,Zia,Cooke,7,G,Guard,3,"5' 9""",163 lbs,25,2001-01-09T08:00Z,Toledo,OH,USA,4,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4432832.png,Zia Cooke,https://www.espn.com/wnba/player/_/id/4432832/zia-cooke,1,Active,active
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,2529183,s:40~l:59~a:2529183,f3e8f659-99fc-fc55-0f62-a95500b0074a,Stefanie Dolson,Stefanie Dolson,S. Dolson,Stefanie,Dolson,31,C,Center,9,"6' 5""",235 lbs,34,1992-01-08T08:00Z,Port Jervis,NY,USA,13,NA,https://a.espncdn.com/i/headshots/wnba/players/full/2529183.png,Stefanie Dolson,https://www.espn.com/wnba/player/_/id/2529183/stefanie-dolson,1,Active,active
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,5345325,s:40~l:59~a:5345325,79194bb3-caeb-3af5-a503-9baa2b42b377,Awa Fam,Awa Fam,A. Fam,Awa,Fam,11,C,Center,9,"6' 4""",NA,20,2006-06-17T07:00Z,NA,NA,NA,0,NA,https://a.espncdn.com/i/headshots/wnba/players/full/5345325.png,Awa Fam,https://www.espn.com/wnba/player/_/id/5345325/awa-fam,1,Active,active
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,3906753,s:40~l:59~a:3906753,9fd561fc-eb90-7974-fdde-77acc2436dd0,Natisha Hiedeman,Natisha Hiedeman,N. Hiedeman,Natisha,Hiedeman,2,G,Guard,3,"5' 8""",135 lbs,29,1997-02-10T08:00Z,Green Bay,WI,USA,8,NA,https://a.espncdn.com/i/headshots/wnba/players/full/3906753.png,Natisha Hiedeman,https://www.espn.com/wnba/player/_/id/3906753/natisha-hiedeman,1,Active,active
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,4433643,s:40~l:59~a:4433643,50c2fa38-e22a-3ea0-80d8-c6f7be8001ae,Mackenzie Holmes,Mackenzie Holmes,M. Holmes,Mackenzie,Holmes,54,F,Forward,7,"6' 3""",NA,25,2000-11-01T08:00Z,Gorham,ME,USA,2,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4433643.png,Mackenzie Holmes,https://www.espn.com/wnba/player/_/id/4433643/mackenzie-holmes,1,Active,active
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,4432830,s:40~l:59~a:4432830,2903f847-ebab-3bc3-923d-1c68c55ec64b,Jordan Horston,Jordan Horston,J. Horston,Jordan,Horston,23,F,Forward,7,"6' 2""",165 lbs,25,2001-05-21T07:00Z,Columbus,OH,USA,3,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4432830.png,Jordan Horston,https://www.espn.com/wnba/player/_/id/4432830/jordan-horston,1,Active,active
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,4698736,s:40~l:59~a:4698736,1875dbcd-73f8-3c49-858b-6bab339c69fb,Flau'jae Johnson,Flau'jae Johnson,F. Johnson,Flau'jae,Johnson,4,G,Guard,3,"5' 10""",NA,22,2003-11-03T08:00Z,Savannah,GA,USA,0,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4698736.png,Flau'jae Johnson,https://www.espn.com/wnba/player/_/id/4698736/flaujae-johnson,1,Active,active
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,4420318,s:40~l:59~a:4420318,1a2b36a5-ad9c-05f3-62fe-4a4b21a3cfc1,Ezi Magbegor,Ezi Magbegor,E. Magbegor,Ezi,Magbegor,13,F,Forward,7,"6' 4""",181 lbs,27,1999-08-13T07:00Z,Wellington,NA,New Zealand,7,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4420318.png,Ezi Magbegor,https://www.espn.com/wnba/player/_/id/4420318/ezi-magbegor,1,Active,active
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,5106222,s:40~l:59~a:5106222,db8bf392-38a2-3c5b-8437-df665ff5cdfe,Taina Mair,Taina Mair,T. Mair,Taina,Mair,22,G,Guard,3,"5' 9""",NA,22,2003-11-20T08:00Z,Boston,MA,USA,0,NA,https://a.espncdn.com/i/headshots/wnba/players/full/5106222.png,Taina Mair,https://www.espn.com/wnba/player/_/id/5106222/taina-mair,1,Active,active
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,5220150,s:40~l:59~a:5220150,f21b6680-508f-39c7-91a2-fc38d8d247e7,Dominique Malonga,Dominique Malonga,D. Malonga,Dominique,Malonga,14,C,Center,9,"6' 6""",NA,20,2005-11-16T08:00Z,NA,NA,NA,2,NA,https://a.espncdn.com/i/headshots/wnba/players/full/5220150.png,Dominique Malonga,https://www.espn.com/wnba/player/_/id/5220150/dominique-malonga,1,Active,active
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,5017726,s:40~l:59~a:5017726,2211a4f3-092f-3294-b5f2-2dda7bb7d167,Jade Melbourne,Jade Melbourne,J. Melbourne,Jade,Melbourne,5,G,Guard,3,"5' 10""",145 lbs,24,2002-08-18T07:00Z,Traralgon,VIC,Australia,4,NA,https://a.espncdn.com/i/headshots/wnba/players/full/5017726.png,Jade Melbourne,https://www.espn.com/wnba/player/_/id/5017726/jade-melbourne,1,Active,active
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,3917453,s:40~l:59~a:3917453,fdc6aae1-ce6c-1bd9-9f74-12381fd45704,Katie Lou Samuelson,Katie Lou Samuelson,K. Samuelson,Katie Lou,Samuelson,33,F,Forward,7,"6' 3""",163 lbs,29,1997-06-13T07:00Z,Huntington Beach,CA,USA,6,NA,https://a.espncdn.com/i/headshots/wnba/players/full/3917453.png,Katie Lou Samuelson,https://www.espn.com/wnba/player/_/id/3917453/katie-lou-samuelson,1,Active,active
2026,14,NA,SEA,Seattle Storm,NA,2c5235,NA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,4898400,s:40~l:59~a:4898400,d6708816-8ec4-3961-a73b-8f422d6aa1b6,Taylor Thierry,Taylor Thierry,T. Thierry,Taylor,Thierry,3,F,Forward,7,"6' 1""",NA,23,2003-01-08T08:00Z,Cleveland,OH,USA,2,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4898400.png,Taylor Thierry,https://www.espn.com/wnba/player/_/id/4898400/taylor-thierry,1,Active,active
2026,16,NA,WSH,Washington Mystics,NA,e03a3e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,4704180,s:40~l:59~a:4704180,a9d1aaa5-c146-30df-9cf6-927d1b93d32c,Georgia Amoore,Georgia Amoore,G. Amoore,Georgia,Amoore,8,G,Guard,3,"5' 6""",NA,25,2001-04-03T07:00Z,Ballarat,VIC,Australia,0,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4704180.png,Georgia Amoore,https://www.espn.com/wnba/player/_/id/4704180/georgia-amoore,1,Active,active
2026,16,NA,WSH,Washington Mystics,NA,e03a3e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,4398911,s:40~l:59~a:4398911,0390235b-d63b-9a48-470f-dc80c05a20fa,Shakira Austin,Shakira Austin,S. Austin,Shakira,Austin,0,C,Center,9,"6' 5""",190 lbs,26,2000-07-25T07:00Z,Fredericksburg,VA,USA,5,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4398911.png,Shakira Austin,https://www.espn.com/wnba/player/_/id/4398911/shakira-austin,1,Active,active
2026,16,NA,WSH,Washington Mystics,NA,e03a3e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,5105737,s:40~l:59~a:5105737,4e73e15c-bb39-3a82-b4bf-8c71fae48868,Lauren Betts,Lauren Betts,L. Betts,Lauren,Betts,51,C,Center,9,"6' 7""",NA,22,2003-10-15T07:00Z,Centennial,CO,USA,0,NA,https://a.espncdn.com/i/headshots/wnba/players/full/5105737.png,Lauren Betts,https://www.espn.com/wnba/player/_/id/5105737/lauren-betts,1,Active,active
2026,16,NA,WSH,Washington Mystics,NA,e03a3e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,4433524,s:40~l:59~a:4433524,40260700-49ec-36b3-8b20-339722b76b02,Sonia Citron,Sonia Citron,S. Citron,Sonia,Citron,22,G,Guard,3,"6' 1""",NA,22,2003-10-22T07:00Z,Eastchester,NY,USA,2,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4433524.png,Sonia Citron,https://www.espn.com/wnba/player/_/id/4433524/sonia-citron,1,Active,active
2026,16,NA,WSH,Washington Mystics,NA,e03a3e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,4433411,s:40~l:59~a:4433411,3a83740b-47c1-36bc-b0d6-b709f5a2723c,Angela Dugalic,Angela Dugalic,A. Dugalic,Angela,Dugalic,32,F,Forward,7,"6' 4""",NA,24,2001-12-29T08:00Z,Des Plaines,IL,USA,0,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4433411.png,Angela Dugalic,https://www.espn.com/wnba/player/_/id/4433411/angela-dugalic,1,Active,active
2026,16,NA,WSH,Washington Mystics,NA,e03a3e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,5208985,s:40~l:59~a:5208985,NA,Alicia Florez,Alicia Florez,A. Florez,Alicia,Florez,2,G,Guard,3,"5' 9""",NA,22,2004-04-19T07:00Z,NA,NA,NA,0,NA,NA,NA,https://www.espn.com/wnba/player/_/id/5208985/alicia-florez,1,Active,active
2026,16,NA,WSH,Washington Mystics,NA,e03a3e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,4433523,s:40~l:59~a:4433523,d977afa5-f2e8-3294-abbb-57ee9f5cac2f,Rori Harmon,Rori Harmon,R. Harmon,Rori,Harmon,3,G,Guard,3,"5' 6""",NA,23,2003-01-29T08:00Z,Houston,TX,USA,0,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4433523.png,Rori Harmon,https://www.espn.com/wnba/player/_/id/4433523/rori-harmon,1,Active,active
2026,16,NA,WSH,Washington Mystics,NA,e03a3e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,4898384,s:40~l:59~a:4898384,8c14caa5-a9c7-3508-aca8-567930a6d9b7,Kiki Iriafen,Kiki Iriafen,K. Iriafen,Kiki,Iriafen,44,F,Forward,7,"6' 3""",NA,23,2003-08-26T07:00Z,Los Angeles,CA,USA,2,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4898384.png,Kiki Iriafen,https://www.espn.com/wnba/player/_/id/4898384/kiki-iriafen,1,Active,active
2026,16,NA,WSH,Washington Mystics,NA,e03a3e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,2593770,s:40~l:59~a:2593770,08d9f7a2-c92a-1db6-6556-b5598083d713,Betnijah Laney-Hamilton,Betnijah Laney-Hamilton,B. Laney-Hamilton,Betnijah,Laney-Hamilton,4,G,Guard,3,"6' 0""",166 lbs,32,1993-10-29T07:00Z,Clayton,DE,USA,10,NA,https://a.espncdn.com/i/headshots/wnba/players/full/2593770.png,Betnijah Laney-Hamilton,https://www.espn.com/wnba/player/_/id/2593770/betnijah-laney-hamilton,1,Active,active
2026,16,NA,WSH,Washington Mystics,NA,e03a3e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,5106145,s:40~l:59~a:5106145,56b890e5-f0b5-3062-a62a-8c8793939ccf,Darianna Littlepage-Buggs,Darianna Littlepage-Buggs,D. Littlepage-Buggs,Darianna,Littlepage-Buggs,5,G,Guard,3,"6' 1""",NA,22,2003-09-23T07:00Z,Oklahoma City,OK,USA,0,NA,https://a.espncdn.com/i/headshots/wnba/players/full/5106145.png,Darianna Littlepage-Buggs,https://www.espn.com/wnba/player/_/id/5106145/darianna-littlepage-buggs,1,Active,active
2026,16,NA,WSH,Washington Mystics,NA,e03a3e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,4583144,s:40~l:59~a:4583144,f3f823c7-0beb-3fde-89f4-b3439835fafd,Cotie McMahon,Cotie McMahon,C. McMahon,Cotie,McMahon,23,G,Guard,3,"6' 0""",NA,22,2004-05-04T07:00Z,Dayton,OH,USA,0,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4583144.png,Cotie McMahon,https://www.espn.com/wnba/player/_/id/4583144/cotie-mcmahon,1,Active,active
2026,16,NA,WSH,Washington Mystics,NA,e03a3e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,4433815,s:40~l:59~a:4433815,270986ef-94a3-3efb-8688-8b4b7c5931e8,Lucy Olsen,Lucy Olsen,L. Olsen,Lucy,Olsen,33,G,Guard,3,"5' 10""",NA,23,2003-05-26T07:00Z,Collegeville,PA,USA,2,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4433815.png,Lucy Olsen,https://www.espn.com/wnba/player/_/id/4433815/lucy-olsen,1,Active,active
2026,16,NA,WSH,Washington Mystics,NA,e03a3e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,4282173,s:40~l:59~a:4282173,97dad9cd-0677-b9a3-b349-85f39da7c26b,Michaela Onyenwere,Michaela Onyenwere,M. Onyenwere,Michaela,Onyenwere,12,F,Forward,7,"6' 0""",178 lbs,27,1999-08-10T07:00Z,Aurora,CO,USA,6,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4282173.png,Michaela Onyenwere,https://www.espn.com/wnba/player/_/id/4282173/michaela-onyenwere,1,Active,active
2026,16,NA,WSH,Washington Mystics,NA,e03a3e,NA,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,5122345,s:40~l:59~a:5122345,118f7a39-0568-39be-84c0-dbabfcdba438,Cassandre Prosper,Cassandre Prosper,C. Prosper,Cassandre,Prosper,18,G,Guard,3,"6' 3""",NA,21,2005-06-25T07:00Z,Montreal,PQ,Canada,0,NA,https://a.espncdn.com/i/headshots/wnba/players/full/5122345.png,Cassandre Prosper,https://www.espn.com/wnba/player/_/id/5122345/cassandre-prosper,1,Active,active
2026,17,NA,LV,Las Vegas Aces,NA,a7a8aa,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,4433633,s:40~l:59~a:4433633,7923526e-bc15-3288-9363-4a77de99bd64,Kierstan Bell,Kierstan Bell,K. Bell,Kierstan,Bell,1,F,Forward,7,"6' 1""",176 lbs,26,2000-03-16T08:00Z,Alliance,OH,USA,5,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4433633.png,Kierstan Bell,https://www.espn.com/wnba/player/_/id/4433633/kierstan-bell,1,Active,active
2026,17,NA,LV,Las Vegas Aces,NA,a7a8aa,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,3916514,s:40~l:59~a:3916514,c039033d-2566-8346-2701-1ccc9adf5709,Kalani Brown,Kalani Brown,K. Brown,Kalani,Brown,21,C,Center,9,"6' 7""",245 lbs,29,1997-03-21T08:00Z,Slidell,LA,USA,5,NA,https://a.espncdn.com/i/headshots/wnba/players/full/3916514.png,Kalani Brown,https://www.espn.com/wnba/player/_/id/3916514/kalani-brown,1,Active,active
2026,17,NA,LV,Las Vegas Aces,NA,a7a8aa,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,4281190,s:40~l:59~a:4281190,051ae3bd-c8ea-eb8a-372b-9cd1cb336b9d,Dana Evans,Dana Evans,D. Evans,Dana,Evans,11,G,Guard,3,"5' 6""",145 lbs,28,1998-08-01T07:00Z,Gary,IN,USA,6,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4281190.png,Dana Evans,https://www.espn.com/wnba/player/_/id/4281190/dana-evans,1,Active,active
2026,17,NA,LV,Las Vegas Aces,NA,a7a8aa,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,2529122,s:40~l:59~a:2529122,6a3fef56-2bd2-ba2e-1e18-4723c4590b47,Chelsea Gray,Chelsea Gray,C. Gray,Chelsea,Gray,12,G,Guard,3,"5' 11""",170 lbs,33,1992-10-08T07:00Z,Hayward,CA,USA,12,NA,https://a.espncdn.com/i/headshots/wnba/players/full/2529122.png,Chelsea Gray,https://www.espn.com/wnba/player/_/id/2529122/chelsea-gray,1,Active,active
2026,17,NA,LV,Las Vegas Aces,NA,a7a8aa,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,4609797,s:40~l:59~a:4609797,e8210eb0-fe71-31e6-87e9-8c4b286aeb3f,Ta'Niya Latson,Ta'Niya Latson,T. Latson,Ta'Niya,Latson,5,G,Guard,3,"5' 8""",NA,22,2003-12-26T08:00Z,Miami,FL,USA,0,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4609797.png,Ta'Niya Latson,https://www.espn.com/wnba/player/_/id/4609797/taniya-latson,1,Active,active
2026,17,NA,LV,Las Vegas Aces,NA,a7a8aa,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,2987869,s:40~l:59~a:2987869,6268520f-7d7f-f5f6-4c16-59e7ffcd3dd0,Jewell Loyd,Jewell Loyd,J. Loyd,Jewell,Loyd,24,G,Guard,3,"5' 11""",175 lbs,32,1993-10-05T07:00Z,Lincolnwood,IL,USA,12,NA,https://a.espncdn.com/i/headshots/wnba/players/full/2987869.png,Jewell Loyd,https://www.espn.com/wnba/player/_/id/2987869/jewell-loyd,1,Active,active
2026,17,NA,LV,Las Vegas Aces,NA,a7a8aa,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,2529458,s:40~l:59~a:2529458,4a8b37e4-d246-2fae-729d-5642babd8ce9,Cheyenne Parker-Tyus,Cheyenne Parker-Tyus,C. Parker-Tyus,Cheyenne,Parker-Tyus,32,F,Forward,7,"6' 4""",193 lbs,34,1992-08-22T07:00Z,Queens,NY,USA,12,NA,https://a.espncdn.com/i/headshots/wnba/players/full/2529458.png,Cheyenne Parker-Tyus,https://www.espn.com/wnba/player/_/id/2529458/cheyenne-parker-tyus,1,Active,active
2026,17,NA,LV,Las Vegas Aces,NA,a7a8aa,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,4682855,s:40~l:59~a:4682855,05de73f8-c374-3b02-b482-0de66a790a71,Justine Pissott,Justine Pissott,J. Pissott,Justine,Pissott,13,G,Guard,3,"6' 4""",NA,22,2004-02-04T08:00Z,Toms River,NJ,USA,0,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4682855.png,Justine Pissott,https://www.espn.com/wnba/player/_/id/4682855/justine-pissott,1,Active,active
2026,17,NA,LV,Las Vegas Aces,NA,a7a8aa,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,4398776,s:40~l:59~a:4398776,92bac4f9-e4db-67c6-0354-24c06720f754,NaLyssa Smith,NaLyssa Smith,N. Smith,NaLyssa,Smith,3,F,Forward,7,"6' 4""",185 lbs,26,2000-08-08T07:00Z,Converse,TX,USA,5,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4398776.png,NaLyssa Smith,https://www.espn.com/wnba/player/_/id/4398776/nalyssa-smith,1,Active,active
2026,17,NA,LV,Las Vegas Aces,NA,a7a8aa,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,3099736,s:40~l:59~a:3099736,3067ae5b-8fd8-7b0d-a177-a1d3d6ad2e61,Stephanie Talbot,Stephanie Talbot,S. Talbot,Stephanie,Talbot,7,F,Forward,7,"6' 2""",192 lbs,32,1994-06-15T07:00Z,Darwin,NT,Australia,8,NA,https://a.espncdn.com/i/headshots/wnba/players/full/3099736.png,Stephanie Talbot,https://www.espn.com/wnba/player/_/id/3099736/stephanie-talbot,1,Active,active
2026,17,NA,LV,Las Vegas Aces,NA,a7a8aa,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,3142086,s:40~l:59~a:3142086,1ff615cd-0bc6-eff1-8207-e36689c0672c,Brianna Turner,Brianna Turner,B. Turner,Brianna,Turner,21,F,Forward,7,"6' 3""",175 lbs,30,1996-07-05T07:00Z,Pearland,TX,USA,8,NA,https://a.espncdn.com/i/headshots/wnba/players/full/3142086.png,Brianna Turner,https://www.espn.com/wnba/player/_/id/3142086/brianna-turner,1,Active,active
2026,17,NA,LV,Las Vegas Aces,NA,a7a8aa,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,3149391,s:40~l:59~a:3149391,9d049a87-30bf-a718-0206-b47ef02f57df,A'ja Wilson,A'ja Wilson,A. Wilson,A'ja,Wilson,22,C,Center,9,"6' 4""",195 lbs,30,1996-08-08T07:00Z,Hopkins,SC,USA,9,NA,https://a.espncdn.com/i/headshots/wnba/players/full/3149391.png,A'ja Wilson,https://www.espn.com/wnba/player/_/id/3149391/aja-wilson,1,Active,active
2026,17,NA,LV,Las Vegas Aces,NA,a7a8aa,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,5220104,s:40~l:59~a:5220104,c546914c-6fd9-3ec8-9d52-b9e3e7c0147f,Mai Yamamoto,Mai Yamamoto,M. Yamamoto,Mai,Yamamoto,18,G,Guard,3,"5' 5""",128 lbs,26,1999-10-23T07:00Z,Hiroshima,NA,Japan,0,NA,https://a.espncdn.com/i/headshots/wnba/players/full/5220104.png,Mai Yamamoto,https://www.espn.com/wnba/player/_/id/5220104/mai-yamamoto,1,Active,active
2026,17,NA,LV,Las Vegas Aces,NA,a7a8aa,NA,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,4065870,s:40~l:59~a:4065870,549665e1-73d4-f906-4670-03961ea95464,Jackie Young,Jackie Young,J. Young,Jackie,Young,0,G,Guard,3,"6' 0""",165 lbs,28,1997-09-16T07:00Z,Princeton,IN,USA,8,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4065870.png,Jackie Young,https://www.espn.com/wnba/player/_/id/4065870/jackie-young,1,Active,active
2026,18,NA,CON,Connecticut Sun,NA,f05023,NA,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,5345319,s:40~l:59~a:5345319,ef3e02b1-f566-3530-846b-a7fe8994fc4c,Nell Angloma,Nell Angloma,N. Angloma,Nell,Angloma,33,F,Forward,7,"6' 1""",NA,20,2006-06-12T07:00Z,NA,NA,NA,0,NA,NA,NA,https://www.espn.com/wnba/player/_/id/5345319/nell-angloma,1,Active,active
2026,18,NA,CON,Connecticut Sun,NA,f05023,NA,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,5105732,s:40~l:59~a:5105732,7b77ac68-882f-3528-bac4-1d90a16ed61d,Raegan Beers,Raegan Beers,R. Beers,Raegan,Beers,15,F,Forward,7,"6' 4""",NA,23,2003-07-23T07:00Z,Littleton,CO,USA,0,NA,https://a.espncdn.com/i/headshots/wnba/players/full/5105732.png,Raegan Beers,https://www.espn.com/wnba/player/_/id/5105732/raegan-beers,1,Active,active
